0,89473.8
1,89473.8
2,89473.8
3,90110.8
4,94603.8
5,97627.8
6,97627.8
7,97627.8
8,97627.8
9,97627.8
10,99579.4
11,99567.1
12,99866.6
13,99866.6
14,99866.6
15,99866.6
16,99866.6
17,99866.6
18,99866.6
19,99866.6
20,99866.6
21,99782.2
22,99782.2
23,99782.2
24,99782.2
25,99692.6
26,99692.6
27,99692.6
28,99692.6
29,99055.6
30,99055.6
31,99055.6
32,99055.6
33,98989.9
34,98994.8
35,98994.8
36,98994.8
37,98912.3
38,98905.8
39,98905.8
40,98905.8
41,98905.8
42,98905.8
43,98905.8
44,98880.9
45,98880.9
46,98880.9
47,98880.9
48,98880.9
49,98294.1
50,98294.1
51,98294.1
52,98294.1
53,98294.1
54,96359
55,96351.2
56,96351.2
57,96351.2
58,96351.2
59,96351.2
60,96351.2
61,96351.2
62,96351.2
63,96351.2
64,96351.2
65,93327.2
66,93327.2
67,93327.2
68,93327.2
69,93234.5
70,93234.5
71,93218
72,93218
73,93218
74,93218
75,93218
76,93218
77,93218
78,93218
79,93218
80,93218
81,93218
82,93218
83,93218
84,92909.3
85,92909.3
86,92909.3
87,92909.3
88,92909.3
89,92909.3
90,92909.3
91,92894.4
92,92894.4
93,92894.4
94,92894.4
95,92894.4
96,92845.8
97,92845.8
98,92845.8
99,92820.6
100,92820.6
101,92820.6
102,92820.6
103,92820.6
104,92820.6
105,92820.6
106,92820.6
107,92820.6
108,92747.1
109,92747.1
110,92747.1
111,92747.1
112,92747.1
113,92747.1
114,92575.9
115,92500.2
116,92252.4
117,92252.4
118,92252.4
119,92252.4
120,92252.4
121,92252.4
122,92252.4
123,92252.4
124,92252.4
125,92252.4
126,92252.4
127,92252.4
128,92252.4
129,92252.4
130,92252.4
131,92252.4
132,92252.4
133,92252.4
134,92252.4
135,92252.4
136,92164.8
137,92164.8
138,92164.8
139,92164.8
140,92164.8
141,92164.8
142,92164.8
143,92164.8
144,91880.9
145,91880.9
146,91880.9
147,91880.9
148,91871.2
149,91871.2
150,91871.2
151,91871.2
152,91871.2
153,91871.2
154,91871.2
155,91871.2
156,91871.2
157,91871.2
158,91871.2
159,91871.2
160,91871.2
161,91871.2
162,91871.2
163,91871.2
164,91863.3
165,91840.7
166,91837.7
167,91837.7
168,91837.7
169,91837.7
170,91837.7
171,91837.7
172,91837.7
173,91837.7
174,91835.5
175,91835.5
176,91835.5
177,91835.5
178,91835.5
179,91835.5
180,91835.5
181,91835.5
182,91835.5
183,91835.5
184,91835.5
185,91835.5
186,91835.5
187,91835.5
188,91751.2
189,91751.2
190,91751.2
191,91751.2
192,91739.7
193,91739.7
194,91739.7
195,91739.7
196,91739.7
197,91739.7
198,91739.7
199,91739.7
200,91739.7
201,91739.7
202,91739.7
203,91739.7
204,91739.7
205,91739.7
206,91739.7
207,91739.7
208,91739.7
209,91739.7
210,91739.7
211,91714.1
212,91714.1
213,91714.1
214,91714.1
215,91714.1
216,91714.1
217,91714.1
218,91714.1
219,91714.1
220,91714.1
221,91714.1
222,91714.1
223,91714.1
224,91714.1
225,91714.1
226,91714.1
227,91714.1
228,91714.1
229,91630.9
230,91630.9
231,91630.9
232,91630.9
233,91630.9
234,91630.9
235,91547.1
236,91547.1
237,91547.1
238,91547.1
239,91547.1
240,91547.1
241,91547.1
242,91547.1
243,91547.1
244,91547.1
245,91547.1
246,91547.1
247,91547.1
248,91547.1
249,91197.1
250,91197.1
251,91197.1
252,91197.1
253,91197.1
254,91197.1
255,91197.1
256,91197.1
257,91197.1
258,91197.1
259,91197.1
260,91197.1
261,91197.1
262,91197.1
263,91197.1
264,91197.1
265,91197.1
266,91191.1
