0,3960.61
1,3960.61
2,3960.61
3,3960.61
4,3917.11
5,3835.07
6,3917.11
7,3862.17
8,3862.17
9,3862.17
10,3862.17
11,3862.17
12,3862.17
13,3835.07
14,3835.07
15,3835.07
16,3799.48
17,3868.41
18,3868.41
19,3868.41
20,3950.44
21,3950.44
22,3950.44
23,3950.44
24,3950.44
25,3955.52
26,3991.11
27,3991.11
28,3991.11
29,3991.11
30,3991.11
31,3936.17
32,3811.9
33,3811.9
34,3811.9
35,3811.9
36,3811.9
37,3784.8
38,3784.8
39,3784.8
40,3784.8
41,3784.8
42,3784.8
43,3784.8
44,3784.8
45,3784.8
46,3784.8
47,3784.8
48,3784.8
49,3784.8
50,3784.8
51,3784.8
52,3784.8
53,3784.8
54,3784.8
55,3784.8
56,3784.8
57,3784.8
58,3784.8
59,3779.73
60,3779.73
61,3779.73
62,3779.73
63,3779.73
64,3779.73
65,3779.73
66,3779.73
67,3779.73
68,3779.73
69,3779.73
70,3779.73
71,3779.73
72,3779.73
73,3779.73
74,3779.73
75,3779.73
76,3779.73
77,3779.73
78,3779.73
79,3779.73
80,3779.73
81,3779.73
82,3779.73
83,3779.73
84,3779.73
85,3779.73
86,3779.73
87,3779.73
88,3779.73
89,3779.73
90,3779.73
91,3779.73
92,3779.73
93,3779.73
94,3779.73
95,3779.73
96,3779.73
97,3779.73
98,3779.73
99,3779.73
100,3779.73
101,3779.73
102,3779.73
103,3779.73
104,3779.73
105,3779.73
106,3779.73
107,3779.73
108,3779.73
109,3779.73
110,3779.73
111,3779.73
112,3779.73
113,3779.73
114,3779.73
115,3779.73
116,3779.73
117,3779.73
118,3779.73
119,3779.73
120,3779.73
121,3779.73
122,3779.73
123,3779.73
124,3779.73
125,3779.73
126,3779.73
127,3779.73
128,3779.73
129,3779.73
130,3779.73
131,3779.73
132,3779.73
133,3779.73
134,3779.73
135,3779.73
136,3779.73
137,3779.73
138,3779.73
139,3779.73
140,3779.73
141,3779.73
142,3779.73
143,3779.73
144,3779.73
145,3779.73
146,3779.73
147,3779.73
148,3779.73
149,3779.73
150,3779.73
151,3779.73
152,3779.73
153,3779.73
154,3779.73
155,3779.73
156,3779.73
157,3779.73
158,3779.73
159,3779.73
160,3779.73
161,3779.73
162,3779.73
163,3779.73
164,3779.73
165,3779.73
166,3779.73
167,3779.73
168,3779.73
169,3779.73
170,3779.73
171,3779.73
172,3779.73
173,3779.73
174,3779.73
175,3779.73
176,3779.73
177,3779.73
178,3779.73
179,3779.73
180,3779.73
181,3779.73
182,3779.73
183,3779.73
184,3779.73
185,3779.73
186,3779.73
187,3779.73
188,3779.73
189,3779.73
190,3779.73
191,3779.73
192,3779.73
