0,1791.34
1,1791.34
2,1791.34
3,1781.75
4,1769.47
5,1720.18
6,1701.16
7,1737.21
8,1737.21
9,1737.15
10,1737.15
11,1737.15
12,1737.15
13,1701.1
14,1701.1
15,1701.1
16,1702.71
17,1702.71
18,1702.71
19,1738.75
20,1716.55
21,1716.55
22,1716.55
23,1716.06
24,1718.98
25,1718.98
26,1716.06
27,1721.28
28,1721.28
29,1721.28
30,1721.28
31,1720.16
32,1720.16
33,1727.98
34,1716.48
35,1716.48
36,1716.48
37,1716.48
38,1716.48
39,1716.48
40,1713.63
41,1713.63
42,1713.63
43,1707.67
44,1707.67
45,1707.67
46,1707.67
47,1707.67
48,1707.67
49,1707.67
50,1707.67
51,1707.67
52,1706.75
53,1706.75
54,1706.75
55,1706.75
56,1706.75
57,1706.75
58,1706.75
59,1706.75
60,1706.75
61,1706.75
62,1706.75
63,1706.75
64,1706.75
65,1706.75
66,1706.75
67,1706.75
68,1706.75
69,1706.75
70,1706.75
71,1706.75
72,1706.75
73,1706.75
74,1706.75
75,1706.75
76,1706.75
77,1706.75
78,1706.75
79,1706.75
80,1706.75
81,1706.75
82,1706.75
83,1706.75
84,1706.75
85,1706.61
86,1706.61
87,1706.61
88,1706.61
89,1706.61
90,1706.61
91,1706.61
92,1706.61
93,1706.61
94,1706.61
95,1706.61
96,1706.61
97,1706.61
98,1706.61
99,1706.61
100,1706.61
101,1706.61
102,1706.61
103,1706.61
104,1706.61
105,1706.61
106,1706.61
107,1706.61
108,1706.61
109,1706.61
110,1706.61
111,1706.61
112,1706.61
113,1706.61
114,1706.61
115,1706.61
116,1706.61
117,1706.61
118,1706.61
119,1706.61
120,1706.61
121,1706.61
122,1706.61
123,1706.61
124,1706.61
125,1706.61
126,1706.61
127,1706.61
128,1706.61
129,1706.61
130,1706.61
131,1706.61
132,1706.61
133,1706.61
134,1706.61
135,1706.61
136,1706.61
137,1706.61
138,1706.61
139,1706.61
140,1706.61
141,1706.61
142,1706.61
143,1706.61
144,1706.61
145,1706.61
146,1706.61
147,1706.61
148,1706.61
149,1706.61
150,1706.61
151,1706.61
152,1706.61
153,1706.61
154,1706.61
155,1706.61
156,1706.61
157,1706.61
158,1706.61
159,1706.61
160,1706.61
161,1706.61
162,1706.61
163,1706.61
164,1706.61
165,1706.61
166,1706.61
167,1706.61
168,1706.61
169,1706.61
170,1706.61
171,1706.61
172,1706.61
173,1706.61
174,1706.61
175,1706.61
