wf_name,num_nodes,max_indeg,deadline_const,rel_const,sota,bcpswa,random,sb_lft,sb_dd,dynamic,ilp
CyberShake_100.txt,102,48,14.8568,0.99,17263.5,51551.8,34306.7,26552.2,40562.6,8863.68,17288.043665939156
CyberShake_50.txt,52,23,17.0987,0.99,13056.4,30493.5,22218.7,18132.2,13117.2,5611.54,
Epigenomics_100.txt,102,24,1944.11,0.99,5274420.0,13569400.0,13569400.0,13569400.0,13569400.0,5903350.0,
Epigenomics_24.txt,26,5,363.207,0.99,261899.0,408433.0,257163.0,256849.0,256849.0,161873.0,253325.21005550615
Epigenomics_46.txt,49,5,502.942,0.99,527063.0,954273.0,864136.0,524290.0,519643.0,313353.0,
Inspiral_100.txt,102,11,86.7341,0.99,268668.0,484583.0,423020.0,315126.0,379027.0,183555.0,
Inspiral_1000.txt,1002,40,91.9813,0.99,3165350.0,5248340.0,5257730.0,5253520.0,5288140.0,2824990.0,
Inspiral_30.txt,32,7,86.8915,0.99,88599.4,152517.0,108775.0,90850.2,113323.0,47322.3,85413.09777575912
Inspiral_50.txt,52,12,91.8128,0.99,151713.0,271102.0,227842.0,174259.0,186317.0,90137.4,146532.9658020579
Montage_100.txt,102,62,4.60235,0.99,12987.1,24877.8,21697.3,21179.7,14115.4,6318.97,11967.466369568325
Montage_1000.txt,1002,662,23.9788,0.99,89309.0,262268.0,217356.0,256747.0,90959.5,158904.0,65939.85682028471
Montage_25.txt,27,9,3.0268,0.99,3591.55,5249.43,4466.89,4167.31,3573.43,1551.06,3290.840649222977
Montage_50.txt,52,28,3.62878,0.99,6693.87,11723.7,9601.12,9838.53,6821.46,3617.31,6412.47560127601
Sipht_100.txt,99,23,291.224,0.99,257821.0,400587.0,370721.0,238965.0,275444.0,112298.0,225040.78228550352
Sipht_1000.txt,970,32,345.903,0.99,2256860.0,4003120.0,3922790.0,4483930.0,2682080.0,1875670.0,
Sipht_30.txt,31,17,286.926,0.99,80995.8,127841.0,113664.0,78231.1,84302.5,59090.5,77250.67855010358
Sipht_60.txt,60,18,301.946,0.99,188861.0,268958.0,239803.0,156109.0,191738.0,63088.7,
avianflu_large.txt,2004,2000,140.57,0.99,82985000.0,160659000.0,160659000.0,160659000.0,160659000.0,52065700.0,159488073.1215223
avianflu_medium.txt,1004,1000,140.57,0.99,41496600.0,77682800.0,77682800.0,77682800.0,77682800.0,24516900.0,79488882.94070697
avianflu_small.txt,104,100,140.57,0.99,4157130.0,4157130.0,4152660.0,4152660.0,4152660.0,2828200.0,4146792.8208104228
cadsr.txt,6,2,1.30157,0.99,357.099,460.982,349.019,366.882,357.099,256.516,325.6719507559476
floodplain.txt,9,2,7614.19,0.99,2426640.0,3692460.0,3165300.0,2511010.0,3286760.0,1772080.0,2457297.4822895764
gene2life.txt,10,2,35.1424,0.99,18785.2,24893.0,20442.2,18065.8,18770.5,10565.0,17398.92903414421
glimmer.txt,6,1,6.3777,0.99,1749.78,2258.81,1742.05,1791.34,1749.78,944.26,1688.6421690977277
leadadas.txt,8,3,324.482,0.99,115998.0,123912.0,114432.0,115896.0,115551.0,63325.2,102963.10722620443
leaddm..txt,5,1,14.9681,0.99,4106.64,5301.29,3960.61,3960.61,4106.64,2517.4,3729.9356327404676
leaddm.txt,5,1,14.9681,0.99,4106.64,5301.29,3960.61,3960.61,4106.64,2230.54,3729.9356327404676
leadmm..txt,8,3,324.482,0.99,113209.0,120408.0,110020.0,111497.0,109449.0,71597.2,101801.70832795653
leadmm.txt,8,3,324.482,0.99,113209.0,120408.0,110020.0,111497.0,109449.0,80951.9,101801.70832795653
mcstas.txt,5,1,290276.0,0.99,101030000.0,205616000.0,205616000.0,205616000.0,205616000.0,38060300.0,
mememast.txt,4,1,7.80942,0.99,2142.59,2765.89,2142.32,2142.32,2142.59,1383.63,2006.7242186045255
molsci.txt,7,2,66.3801,0.99,26400.9,30424.8,23093.9,23511.1,25790.7,12625.2,19781.777279199225
motif_large.txt,505,500,591.564,0.99,34256000.0,119408000.0,119408000.0,119408000.0,119408000.0,33059300.0,66855651.14332033
motif_medium.txt,140,135,591.564,0.99,9310580.0,28548100.0,28548100.0,28548100.0,28548100.0,8321540.0,
motif_small.txt,15,10,591.564,0.99,767629.0,1329700.0,767629.0,767629.0,767629.0,437601.0,767381.8851289864
psload_large.txt,5086,1000,3.25393,0.99,1395080.0,2362530.0,2272400.0,1396440.0,1396440.0,823881.0,
psload_medium.txt,491,100,3.25393,0.99,132008.0,222424.0,149193.0,132008.0,132008.0,77604.7,131727.7527271166
psload_small.txt,6,1,3.25393,0.99,866.754,1152.45,878.283,834.454,866.754,482.088,806.1211335641284
psmerge_medium.txt,843,195,960.559,0.99,206686000.0,408245000.0,408245000.0,408245000.0,408245000.0,121309000.0,408138470.94915664
psmerge_small.txt,82,77,960.559,0.99,19213400.0,33290200.0,33290200.0,33290200.0,33290200.0,12606500.0,32783945.98280946
scoop_large..txt,103,100,58.6358,0.99,1962550.0,2074440.0,2064150.0,2064150.0,2064150.0,1375240.0,2061712.8688749901
scoop_large.txt,103,100,58.6358,0.99,1962550.0,2074440.0,2064150.0,2064150.0,2064150.0,1234260.0,2061712.8688749901
scoop_medium.txt,53,50,58.6358,0.99,803474.0,1037230.0,1025620.0,1025620.0,1025620.0,614284.0,1020399.2131165991
scoop_small.txt,8,5,58.6358,0.99,80348.4,103744.0,91016.6,91016.6,91016.6,54249.2,91016.57376595453
